":ID",":LABEL","factor","favors_party","lane","relevance_score"
"BIF_54479","BestInterestFactor","l","andrew","","9.0"
"BIF_54480","BestInterestFactor","l","andrew","","9.0"
"BIF_54484","BestInterestFactor","l","andrew","","9.0"
"BIF_54485","BestInterestFactor","l","andrew","","9.0"
"BIF_54489","BestInterestFactor","l","andrew","","9.0"
"BIF_54490","BestInterestFactor","l","andrew","","9.0"
"BIF_54491","BestInterestFactor","l","andrew","","9.0"
"BIF_54492","BestInterestFactor","l","andrew","","9.0"
"BIF_54495","BestInterestFactor","l","andrew","","9.0"
"BIF_54496","BestInterestFactor","l","andrew","","9.0"
"BIF_54500","BestInterestFactor","l","andrew","","9.0"
"BIF_54501","BestInterestFactor","l","andrew","","9.0"
"BIF_54502","BestInterestFactor","l","andrew","","9.0"
"BIF_54503","BestInterestFactor","l","andrew","","9.0"
"BIF_54504","BestInterestFactor","l","andrew","","9.0"
"BIF_54505","BestInterestFactor","l","andrew","","9.0"
"BIF_54506","BestInterestFactor","l","andrew","","9.0"
"BIF_54507","BestInterestFactor","l","andrew","","9.0"
"BIF_54508","BestInterestFactor","l","andrew","","9.0"
"BIF_54509","BestInterestFactor","l","andrew","","9.0"
"BIF_54510","BestInterestFactor","l","andrew","","9.0"
"BIF_54511","BestInterestFactor","l","andrew","","9.0"
"BIF_54512","BestInterestFactor","l","andrew","","9.0"
"BIF_54513","BestInterestFactor","l","andrew","","9.0"
"BIF_54514","BestInterestFactor","l","andrew","","9.0"
"BIF_54517","BestInterestFactor","l","andrew","","9.0"
"BIF_54519","BestInterestFactor","l","andrew","","9.0"
"BIF_54531","BestInterestFactor","l","andrew","","9.0"
"BIF_54532","BestInterestFactor","l","andrew","","9.0"
"BIF_54533","BestInterestFactor","l","andrew","","9.0"
"BIF_54545","BestInterestFactor","l","andrew","","9.0"
"BIF_54546","BestInterestFactor","l","andrew","","9.0"
"BIF_54547","BestInterestFactor","l","andrew","","9.0"
"BIF_54563","BestInterestFactor","l","andrew","","9.0"
"BIF_54565","BestInterestFactor","l","andrew","","9.0"
"BIF_54566","BestInterestFactor","l","andrew","","9.0"
"BIF_54567","BestInterestFactor","l","andrew","","9.0"
"BIF_54568","BestInterestFactor","l","andrew","","9.0"
"BIF_54569","BestInterestFactor","l","andrew","","9.0"
"BIF_54571","BestInterestFactor","l","andrew","","9.0"
"BIF_54573","BestInterestFactor","l","andrew","","9.0"
"BIF_54574","BestInterestFactor","l","andrew","","9.0"
"BIF_54575","BestInterestFactor","l","andrew","","9.0"
"BIF_54576","BestInterestFactor","l","andrew","","9.0"
"BIF_54578","BestInterestFactor","l","andrew","","9.0"
"BIF_54579","BestInterestFactor","l","andrew","","9.0"
"BIF_54580","BestInterestFactor","l","andrew","","9.0"
"BIF_54582","BestInterestFactor","l","andrew","","9.0"
"BIF_54584","BestInterestFactor","l","andrew","","9.0"
"BIF_54585","BestInterestFactor","l","andrew","","9.0"
"BIF_54586","BestInterestFactor","l","andrew","","9.0"
"BIF_54587","BestInterestFactor","l","andrew","","9.0"
"BIF_54588","BestInterestFactor","l","andrew","","9.0"
"BIF_54589","BestInterestFactor","l","andrew","","9.0"
"BIF_54590","BestInterestFactor","l","andrew","","9.0"
"BIF_54591","BestInterestFactor","l","andrew","","9.0"
"BIF_54594","BestInterestFactor","l","andrew","","9.0"
"BIF_54595","BestInterestFactor","l","andrew","","9.0"
"BIF_54596","BestInterestFactor","l","andrew","","9.0"
"BIF_54597","BestInterestFactor","l","andrew","","9.0"
"BIF_54598","BestInterestFactor","l","andrew","","9.0"
"BIF_50496","BestInterestFactor","k","andrew","","8.9"
"BIF_47035","BestInterestFactor","k","andrew","","8.8"
"BIF_47038","BestInterestFactor","k","andrew","","8.8"
"BIF_47405","BestInterestFactor","k","andrew","","8.8"
"BIF_10695","BestInterestFactor","a","neutral","","8.7"
"BIF_11264","BestInterestFactor","a","neutral","","8.7"
"BIF_11708","BestInterestFactor","a","neutral","","8.7"
"BIF_22557","BestInterestFactor","a","andrew","","8.7"
"BIF_10309","BestInterestFactor","f","andrew","","8.6"
"BIF_41373","BestInterestFactor","f","andrew","","8.6"
"BIF_20338","BestInterestFactor","c","andrew","","8.5"
"BIF_1018","BestInterestFactor","g","andrew","","8.4"
"BIF_7684","BestInterestFactor","c","neutral","","8.4"
"BIF_9707","BestInterestFactor","g","neutral","","8.4"
"BIF_25511","BestInterestFactor","g","andrew","","8.4"
"BIF_38069","BestInterestFactor","g","andrew","","8.4"
"BIF_49297","BestInterestFactor","l","andrew","","8.4"
"BIF_49305","BestInterestFactor","l","andrew","","8.4"
"BIF_49313","BestInterestFactor","l","andrew","","8.4"
"BIF_49321","BestInterestFactor","l","andrew","","8.4"
"BIF_49329","BestInterestFactor","l","andrew","","8.4"
"BIF_49337","BestInterestFactor","l","andrew","","8.4"
"BIF_49345","BestInterestFactor","l","andrew","","8.4"
"BIF_49489","BestInterestFactor","l","andrew","","8.4"
"BIF_49491","BestInterestFactor","l","andrew","","8.4"
"BIF_49493","BestInterestFactor","l","andrew","","8.4"
"BIF_49501","BestInterestFactor","l","andrew","","8.4"
"BIF_49502","BestInterestFactor","l","andrew","","8.4"
"BIF_49516","BestInterestFactor","l","andrew","","8.4"
"BIF_49631","BestInterestFactor","l","andrew","","8.4"
"BIF_49632","BestInterestFactor","l","andrew","","8.4"
"BIF_49633","BestInterestFactor","l","andrew","","8.4"
"BIF_50090","BestInterestFactor","l","andrew","","8.4"
"BIF_50094","BestInterestFactor","l","andrew","","8.4"
"BIF_50095","BestInterestFactor","l","andrew","","8.4"
"BIF_50096","BestInterestFactor","l","andrew","","8.4"
"BIF_50100","BestInterestFactor","l","andrew","","8.4"
"BIF_50101","BestInterestFactor","l","andrew","","8.4"
"BIF_50102","BestInterestFactor","l","andrew","","8.4"
"BIF_50106","BestInterestFactor","l","andrew","","8.4"
"BIF_50107","BestInterestFactor","l","andrew","","8.4"
"BIF_50197","BestInterestFactor","l","andrew","","8.4"
"BIF_50226","BestInterestFactor","l","andrew","","8.4"
"BIF_50227","BestInterestFactor","l","andrew","","8.4"
"BIF_50589","BestInterestFactor","l","andrew","","8.4"
"BIF_50591","BestInterestFactor","l","andrew","","8.4"
"BIF_50596","BestInterestFactor","l","andrew","","8.4"
"BIF_50598","BestInterestFactor","l","andrew","","8.4"
"BIF_50603","BestInterestFactor","l","andrew","","8.4"
"BIF_50605","BestInterestFactor","l","andrew","","8.4"
"BIF_50610","BestInterestFactor","l","andrew","","8.4"
"BIF_50612","BestInterestFactor","l","andrew","","8.4"
"BIF_50692","BestInterestFactor","l","andrew","","8.4"
"BIF_50693","BestInterestFactor","l","andrew","","8.4"
"BIF_50698","BestInterestFactor","l","andrew","","8.4"
"BIF_50699","BestInterestFactor","l","andrew","","8.4"
"BIF_50704","BestInterestFactor","l","andrew","","8.4"
"BIF_50705","BestInterestFactor","l","andrew","","8.4"
"BIF_50710","BestInterestFactor","l","andrew","","8.4"
"BIF_50711","BestInterestFactor","l","andrew","","8.4"
"BIF_50833","BestInterestFactor","l","andrew","","8.4"
"BIF_50837","BestInterestFactor","l","andrew","","8.4"
"BIF_50841","BestInterestFactor","l","andrew","","8.4"
"BIF_50845","BestInterestFactor","l","andrew","","8.4"
"BIF_50849","BestInterestFactor","l","andrew","","8.4"
"BIF_50853","BestInterestFactor","l","andrew","","8.4"
"BIF_50857","BestInterestFactor","l","andrew","","8.4"
"BIF_50868","BestInterestFactor","l","andrew","","8.4"
"BIF_50869","BestInterestFactor","l","andrew","","8.4"
"BIF_50870","BestInterestFactor","l","andrew","","8.4"
"BIF_50871","BestInterestFactor","l","andrew","","8.4"
"BIF_50872","BestInterestFactor","l","andrew","","8.4"
"BIF_50997","BestInterestFactor","l","andrew","","8.4"
"BIF_50998","BestInterestFactor","l","andrew","","8.4"
"BIF_50999","BestInterestFactor","l","andrew","","8.4"
"BIF_51000","BestInterestFactor","l","andrew","","8.4"
"BIF_51001","BestInterestFactor","l","andrew","","8.4"
"BIF_51002","BestInterestFactor","l","andrew","","8.4"
"BIF_51003","BestInterestFactor","l","andrew","","8.4"
"BIF_51004","BestInterestFactor","l","andrew","","8.4"
"BIF_51021","BestInterestFactor","l","andrew","","8.4"
"BIF_51022","BestInterestFactor","l","andrew","","8.4"
"BIF_51259","BestInterestFactor","l","andrew","","8.4"
"BIF_51263","BestInterestFactor","l","andrew","","8.4"
"BIF_51267","BestInterestFactor","l","andrew","","8.4"
"BIF_51271","BestInterestFactor","l","andrew","","8.4"
"BIF_51995","BestInterestFactor","l","andrew","","8.4"
"BIF_52078","BestInterestFactor","l","andrew","","8.4"
"BIF_52081","BestInterestFactor","l","andrew","","8.4"
"BIF_52853","BestInterestFactor","l","andrew","","8.4"
"BIF_52857","BestInterestFactor","l","andrew","","8.4"
"BIF_52861","BestInterestFactor","l","andrew","","8.4"
"BIF_52871","BestInterestFactor","l","andrew","","8.4"
"BIF_52884","BestInterestFactor","l","andrew","","8.4"
"BIF_52887","BestInterestFactor","l","andrew","","8.4"
"BIF_52962","BestInterestFactor","l","andrew","","8.4"
"BIF_53203","BestInterestFactor","l","andrew","","8.4"
"BIF_53204","BestInterestFactor","l","andrew","","8.4"
"BIF_53207","BestInterestFactor","l","andrew","","8.4"
"BIF_53284","BestInterestFactor","l","andrew","","8.4"
"BIF_53286","BestInterestFactor","l","andrew","","8.4"
"BIF_53288","BestInterestFactor","l","andrew","","8.4"
"BIF_53290","BestInterestFactor","l","andrew","","8.4"
"BIF_53292","BestInterestFactor","l","andrew","","8.4"
"BIF_53294","BestInterestFactor","l","andrew","","8.4"
"BIF_53296","BestInterestFactor","l","andrew","","8.4"
"BIF_53298","BestInterestFactor","l","andrew","","8.4"
"BIF_53300","BestInterestFactor","l","andrew","","8.4"
"BIF_53302","BestInterestFactor","l","andrew","","8.4"
"BIF_53304","BestInterestFactor","l","andrew","","8.4"
"BIF_53306","BestInterestFactor","l","andrew","","8.4"
"BIF_53308","BestInterestFactor","l","andrew","","8.4"
"BIF_53310","BestInterestFactor","l","andrew","","8.4"
"BIF_53312","BestInterestFactor","l","andrew","","8.4"
"BIF_53314","BestInterestFactor","l","andrew","","8.4"
"BIF_53316","BestInterestFactor","l","andrew","","8.4"
"BIF_53318","BestInterestFactor","l","andrew","","8.4"
"BIF_53320","BestInterestFactor","l","andrew","","8.4"
"BIF_53322","BestInterestFactor","l","andrew","","8.4"
"BIF_53324","BestInterestFactor","l","andrew","","8.4"
"BIF_53326","BestInterestFactor","l","andrew","","8.4"
"BIF_53328","BestInterestFactor","l","andrew","","8.4"
"BIF_53330","BestInterestFactor","l","andrew","","8.4"
"BIF_53347","BestInterestFactor","l","andrew","","8.4"
"BIF_53445","BestInterestFactor","l","andrew","","8.4"
"BIF_53446","BestInterestFactor","l","andrew","","8.4"
"BIF_53593","BestInterestFactor","l","andrew","","8.4"
"BIF_53624","BestInterestFactor","l","andrew","","8.4"
"BIF_53626","BestInterestFactor","l","andrew","","8.4"
"BIF_1013","BestInterestFactor","f","andrew","","8.3"
"BIF_2491","BestInterestFactor","d","andrew","","8.3"
"BIF_7846","BestInterestFactor","d","neutral","","8.3"
"BIF_9985","BestInterestFactor","d","andrew","","8.3"
"BIF_9990","BestInterestFactor","d","andrew","","8.3"
"BIF_13769","BestInterestFactor","d","neutral","","8.3"
"BIF_15671","BestInterestFactor","d","andrew","","8.3"
"BIF_20424","BestInterestFactor","c","neutral","","8.3"
"BIF_21449","BestInterestFactor","d","andrew","","8.3"
"BIF_23844","BestInterestFactor","f","andrew","","8.3"
"BIF_23853","BestInterestFactor","f","andrew","","8.3"
"BIF_27982","BestInterestFactor","f","andrew","","8.3"
"BIF_28231","BestInterestFactor","f","andrew","","8.3"
"BIF_28252","BestInterestFactor","f","andrew","","8.3"
"BIF_29572","BestInterestFactor","d","andrew","","8.3"
"BIF_29574","BestInterestFactor","f","andrew","","8.3"
"BIF_30216","BestInterestFactor","d","andrew","","8.3"
"BIF_36150","BestInterestFactor","d","andrew","","8.3"
"BIF_38060","BestInterestFactor","f","andrew","","8.3"
"BIF_40252","BestInterestFactor","d","andrew","","8.3"
"BIF_42312","BestInterestFactor","d","andrew","","8.3"
"BIF_2299","BestInterestFactor","j","andrew","","8.2"
"BIF_9077","BestInterestFactor","j","andrew","","8.2"
"BIF_10423","BestInterestFactor","k","andrew","","8.2"
"BIF_13809","BestInterestFactor","j","andrew","","8.2"
"BIF_14503","BestInterestFactor","j","andrew","","8.2"
"BIF_18641","BestInterestFactor","k","andrew","","8.2"
"BIF_18767","BestInterestFactor","j","andrew","","8.2"
"BIF_22979","BestInterestFactor","k","andrew","","8.2"
"BIF_22986","BestInterestFactor","k","andrew","","8.2"
"BIF_23005","BestInterestFactor","k","andrew","","8.2"
"BIF_25751","BestInterestFactor","k","andrew","","8.2"
"BIF_26047","BestInterestFactor","k","neutral","","8.2"
"BIF_26215","BestInterestFactor","j","andrew","","8.2"
"BIF_27832","BestInterestFactor","k","andrew","","8.2"
"BIF_27977","BestInterestFactor","j","andrew","","8.2"
"BIF_32522","BestInterestFactor","k","andrew","","8.2"
"BIF_36143","BestInterestFactor","j","andrew","","8.2"
"BIF_40225","BestInterestFactor","j","andrew","","8.2"
"BIF_40230","BestInterestFactor","j","andrew","","8.2"
"BIF_40233","BestInterestFactor","j","andrew","","8.2"
"BIF_41055","BestInterestFactor","j","andrew","","8.2"
"BIF_41058","BestInterestFactor","j","andrew","","8.2"
"BIF_41062","BestInterestFactor","j","andrew","","8.2"
"BIF_41653","BestInterestFactor","j","andrew","","8.2"
"BIF_41657","BestInterestFactor","j","andrew","","8.2"
"BIF_41662","BestInterestFactor","j","andrew","","8.2"
"BIF_42336","BestInterestFactor","j","andrew","","8.2"
"BIF_42342","BestInterestFactor","j","andrew","","8.2"
"BIF_42524","BestInterestFactor","j","andrew","","8.2"
"BIF_42528","BestInterestFactor","j","andrew","","8.2"
"BIF_43157","BestInterestFactor","f","andrew","","8.2"
"BIF_43214","BestInterestFactor","k","andrew","","8.2"
"BIF_45146","BestInterestFactor","j","andrew","","8.2"
"BIF_14344","BestInterestFactor","e","andrew","","8.1"
"BIF_45890","BestInterestFactor","k","andrew","","8.1"
"BIF_629","BestInterestFactor","e","neutral","","8.0"
"BIF_2393","BestInterestFactor","l","andrew","","8.0"
"BIF_5948","BestInterestFactor","c","andrew","","8.0"
"BIF_6980","BestInterestFactor","c","andrew","","8.0"
"BIF_7344","BestInterestFactor","c","neutral","","8.0"
"BIF_7848","BestInterestFactor","e","andrew","","8.0"
"BIF_7972","BestInterestFactor","c","andrew","","8.0"
"BIF_7978","BestInterestFactor","c","neutral","","8.0"
"BIF_8199","BestInterestFactor","c","andrew","","8.0"
"BIF_8213","BestInterestFactor","c","neutral","","8.0"
"BIF_8550","BestInterestFactor","l","neutral","","8.0"
"BIF_8586","BestInterestFactor","e","neutral","","8.0"
"BIF_9044","BestInterestFactor","c","andrew","","8.0"
"BIF_9121","BestInterestFactor","l","andrew","","8.0"
"BIF_10152","BestInterestFactor","e","andrew","","8.0"
"BIF_10495","BestInterestFactor","l","neutral","","8.0"
"BIF_10902","BestInterestFactor","l","andrew","","8.0"
"BIF_10904","BestInterestFactor","l","neutral","","8.0"
"BIF_11058","BestInterestFactor","e","andrew","","8.0"
"BIF_11112","BestInterestFactor","l","neutral","","8.0"
"BIF_11212","BestInterestFactor","c","andrew","","8.0"
"BIF_11218","BestInterestFactor","c","neutral","","8.0"
"BIF_12172","BestInterestFactor","e","andrew","","8.0"
"BIF_12323","BestInterestFactor","l","neutral","","8.0"
"BIF_12718","BestInterestFactor","e","neutral","","8.0"
"BIF_12726","BestInterestFactor","e","andrew","","8.0"
"BIF_12736","BestInterestFactor","e","andrew","","8.0"
"BIF_13486","BestInterestFactor","e","neutral","","8.0"
"BIF_13918","BestInterestFactor","e","andrew","","8.0"
"BIF_14591","BestInterestFactor","c","andrew","","8.0"
"BIF_14926","BestInterestFactor","c","andrew","","8.0"
"BIF_15025","BestInterestFactor","e","andrew","","8.0"
"BIF_15183","BestInterestFactor","e","andrew","","8.0"
"BIF_15268","BestInterestFactor","e","andrew","","8.0"
"BIF_17096","BestInterestFactor","e","andrew","","8.0"
"BIF_17205","BestInterestFactor","l","neutral","","8.0"
"BIF_17207","BestInterestFactor","l","andrew","","8.0"
"BIF_17451","BestInterestFactor","e","andrew","","8.0"
"BIF_19626","BestInterestFactor","c","neutral","","8.0"
"BIF_19694","BestInterestFactor","c","andrew","","8.0"
"BIF_19728","BestInterestFactor","l","neutral","","8.0"
"BIF_19868","BestInterestFactor","l","andrew","","8.0"
"BIF_20810","BestInterestFactor","l","andrew","","8.0"
"BIF_20836","BestInterestFactor","l","andrew","","8.0"
"BIF_21350","BestInterestFactor","e","andrew","","8.0"
"BIF_21365","BestInterestFactor","e","andrew","","8.0"
"BIF_21835","BestInterestFactor","e","neutral","","8.0"
"BIF_22282","BestInterestFactor","e","andrew","","8.0"
"BIF_22323","BestInterestFactor","e","andrew","","8.0"
"BIF_22560","BestInterestFactor","e","andrew","","8.0"
"BIF_22629","BestInterestFactor","e","andrew","","8.0"
"BIF_22634","BestInterestFactor","c","andrew","","8.0"
"BIF_22638","BestInterestFactor","c","andrew","","8.0"
"BIF_23010","BestInterestFactor","e","andrew","","8.0"
"BIF_23240","BestInterestFactor","e","andrew","","8.0"
"BIF_23251","BestInterestFactor","e","andrew","","8.0"
"BIF_23262","BestInterestFactor","e","andrew","","8.0"
"BIF_24095","BestInterestFactor","e","andrew","","8.0"
"BIF_24212","BestInterestFactor","c","andrew","","8.0"
"BIF_24238","BestInterestFactor","c","andrew","","8.0"
"BIF_24266","BestInterestFactor","c","andrew","","8.0"
"BIF_24895","BestInterestFactor","l","andrew","","8.0"
"BIF_25126","BestInterestFactor","l","andrew","","8.0"
"BIF_25761","BestInterestFactor","c","andrew","","8.0"
"BIF_26213","BestInterestFactor","c","andrew","","8.0"
"BIF_26217","BestInterestFactor","e","neutral","","8.0"
"BIF_26285","BestInterestFactor","c","andrew","","8.0"
"BIF_26288","BestInterestFactor","c","andrew","","8.0"
"BIF_26299","BestInterestFactor","c","andrew","","8.0"
"BIF_26302","BestInterestFactor","c","andrew","","8.0"
"BIF_26420","BestInterestFactor","c","andrew","","8.0"
"BIF_26422","BestInterestFactor","c","andrew","","8.0"
"BIF_26455","BestInterestFactor","c","andrew","","8.0"
"BIF_26462","BestInterestFactor","c","andrew","","8.0"
"BIF_26470","BestInterestFactor","c","andrew","","8.0"
"BIF_26579","BestInterestFactor","e","neutral","","8.0"
"BIF_26581","BestInterestFactor","e","neutral","","8.0"
"BIF_26652","BestInterestFactor","e","andrew","","8.0"
"BIF_27213","BestInterestFactor","e","andrew","","8.0"
"BIF_27218","BestInterestFactor","e","andrew","","8.0"
"BIF_27223","BestInterestFactor","e","andrew","","8.0"
"BIF_27239","BestInterestFactor","e","andrew","","8.0"
"BIF_27244","BestInterestFactor","e","andrew","","8.0"
"BIF_27249","BestInterestFactor","e","andrew","","8.0"
"BIF_27265","BestInterestFactor","e","andrew","","8.0"
"BIF_27270","BestInterestFactor","e","andrew","","8.0"
"BIF_27275","BestInterestFactor","e","andrew","","8.0"
"BIF_27291","BestInterestFactor","e","andrew","","8.0"
"BIF_27296","BestInterestFactor","e","andrew","","8.0"
"BIF_27301","BestInterestFactor","e","andrew","","8.0"
"BIF_27768","BestInterestFactor","e","andrew","","8.0"
"BIF_27773","BestInterestFactor","e","andrew","","8.0"
